branch,customer_name,order_id,order_sequence,line_index_in_order,item_name_normalized,line_qty,line_amount,customer_total_qty,customer_total_amount,is_sellable_item,report_generated_date,from_date,to_date,page_marker,source_file
Conut Jnah,Person_0234,ORD-000130,130,2,DELIVERY CHARGE,1.0,238378.38,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0234,ORD-000130,130,3,PISTACHIO MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0234,ORD-000130,130,4,THE ONE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0234,ORD-000130,130,5,THE SHARING BOX,1.0,1668648.66,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0234,ORD-000130,130,6,TRIPLE CHOCOLATE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0235,ORD-000131,131,1,BOSTON CHEESECAKE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0235,ORD-000131,131,2,DELIVERY CHARGE,1.0,238378.38,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0235,ORD-000131,131,3,PISTACHIO MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0235,ORD-000131,131,4,THE ONE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0235,ORD-000131,131,5,THE SHARING BOX,1.0,1668648.66,6.0,1907027.03,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Conut Jnah,Person_0235,ORD-000131,131,6,TRIPLE CHOCOLATE MINI,1.0,0.0,6.0,1907027.03,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,1,"BROWNIES , (R)",1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,2,BROWNIES . (R),1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,3,"BROWNIES,(R)",1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,4,"CARAMEL SAUCE, (R)",2.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,5,CHIMNEY THE ONE,2.0,2502972.96,33.0,6764648.63,True,30-Jan-26,01-Jan-2026,30-Jan-2026,53/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,6,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,33.0,6764648.63,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,7,CONUT BERRY MIX,1.0,893918.92,33.0,6764648.63,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,8,CONUT THE ORIGINAL,1.0,864783.79,33.0,6764648.63,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,9,HOT,3.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,10,MINI THE ORIGINAL,1.0,476756.75,33.0,6764648.63,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,11,"NUTELLA SAUCE ,(R)",1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,12,NUTELLA SAUCE . (R),2.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,13,"NUTELLA SAUCE,(R)",1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,14,NUTELLA SPREAD CHIMNEY,2.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,15,NUTELLA SPREAD CONUT,2.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,16,NUTELLA SPREAD MINI,1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,17,REGULAR,3.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,18,SINGLE ESPRESSO,3.0,715135.14,33.0,6764648.63,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,19,"STRAWBERRY,(R)",2.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,20,WHIPPED CREAM,1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,ORD-000132,132,21,WHITE CHOCOLATE SPREAD CHIMNEY,1.0,0.0,33.0,6764648.63,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,1,"CARAMEL SAUCE , (R)",1.0,0.0,9.0,2087135.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,2,CONUT BOSTON CHEESECAKE,1.0,924378.38,9.0,2087135.14,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,3,CONUT THE ONE,1.0,893918.92,9.0,2087135.14,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,4,"CRUSHED LOTUS , (R)",1.0,0.0,9.0,2087135.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,5,"DARK CHOCOLATE CHIPS, (P)",1.0,20720.72,9.0,2087135.14,True,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,6,DELIVERY CHARGE,1.0,238378.38,9.0,2087135.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,7,NO SPREAD,1.0,0.0,9.0,2087135.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,8,NUTELLA SPREAD CONUT,1.0,0.0,9.0,2087135.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0237,ORD-000133,133,9,"STRAWBERRY , (R)",1.0,0.0,9.0,2087135.14,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,1,ADD ICE CREAM,1.0,476756.75,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,2,BROWNIES . (R),2.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,3,"CARAMEL SAUCE, (R)",2.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,4,CHIMNEY BOSTON CHEESECAKE,1.0,1311081.08,34.0,9803972.96,True,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,5,CHIMNEY THE ONE,3.0,3754459.44,34.0,9803972.96,True,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,6,CHIMNEY TRIPLE CHOCOLATE,2.0,2622162.16,34.0,9803972.96,True,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,7,CONUT PISTACHIO,1.0,1013108.11,34.0,9803972.96,True,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,8,CRUSHED LOTUS .(R),1.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,9,ICE CREAM BOWL,1.0,595945.95,34.0,9803972.96,True,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,10,ICE CREAM ON TOP,1.0,0.0,34.0,9803972.96,True,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,11,NO SPREAD,2.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,12,NUTELLA SAUCE . (R),1.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,13,"NUTELLA SAUCE,(R)",3.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,14,NUTELLA SPREAD CHIMNEY,3.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,15,PISTACHIO TOPPING,1.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,16,"STRAWBERRY , (R)",1.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,17,"STRAWBERRY,(R)",4.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,18,WHIPPED CREAM,1.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,19,WHIPPED CREAM . (P),1.0,30459.46,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,ORD-000135,135,20,WHITE CHOCOLATE SPREAD CHIMNEY,2.0,0.0,34.0,9803972.96,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,1,ADD ICE CREAM,3.0,1430270.25,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,2,"BROWNIES , (R)",1.0,0.0,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,3,CRISPY CREPE . (R),1.0,0.0,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,4,ICE CREAM BOWL,6.0,3575675.6999999997,36.0,5601891.91,True,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,5,ICE CREAM ON TOP,3.0,0.0,36.0,5601891.91,True,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,6,NO TOPPINGS,1.0,0.0,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,7,NUTELLA DIP (R),3.0,357567.57,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,8,NUTELLA SAUCE . (R),15.0,0.0,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,ORD-000136,136,9,WATER,3.0,238378.38,36.0,5601891.91,False,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,1,DOUBLE CHOCOLATE MILKSHAKE,1.0,774729.73,14.0,2264594.58,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,2,FULL FAT MILK,4.0,0.0,14.0,2264594.58,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,3,HOT CHOCOLATE,2.0,953513.5,14.0,2264594.58,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,4,NO DRESSING,2.0,0.0,14.0,2264594.58,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,5,NO MARSHMALLLOWS,2.0,0.0,14.0,2264594.58,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,6,NO WHIPPED CREAM,2.0,0.0,14.0,2264594.58,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,ORD-000137,137,7,VANILLA MILKSHAKE,1.0,536351.34,14.0,2264594.58,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,1,BROWNIES . (R),2.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,2,CAFFE AMERICANO,1.0,328432.43,25.0,5572756.73,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,3,CHIMNEY THE ONE,3.0,3754459.44,25.0,5572756.73,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,4,CONUT THE ONE,1.0,893918.92,25.0,5572756.73,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,5,DECAF,1.0,0.0,25.0,5572756.73,True,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,6,HOT,1.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,7,NUTELLA SAUCE,2.0,357567.56,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,8,NUTELLA SAUCE . (R),1.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,9,"NUTELLA SAUCE,(R)",1.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,10,NUTELLA SPREAD CHIMNEY,3.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,11,NUTELLA SPREAD CONUT,1.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,12,"STRAWBERRY , (R)",1.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,13,"STRAWBERRY,(R)",3.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,14,TAKE AWAY,1.0,0.0,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0242,ORD-000138,138,15,WATER,3.0,238378.34999999998,25.0,5572756.73,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,1,ADD ICE CREAM,1.0,476756.75,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,2,BROWNIES . (R),1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,3,"BROWNIES,(R)",1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,4,"CARAMEL SAUCE , (R)",1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,5,"CARAMEL SAUCE, (R)",1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,6,CHIMNEY THE ONE,1.0,1251486.48,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,7,CHIMNEY THE ORIGINAL,1.0,1191891.89,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,8,CLASSIC CHIMNEY,1.0,595945.95,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,9,CONUT BERRY MIX,1.0,893918.92,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,10,CONUT THE ONE,1.0,893918.92,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,11,ICE CREAM ON TOP,2.0,0.0,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,12,MINI THE ORIGINAL,1.0,476756.75,27.0,5870729.72,True,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,13,"NUTELLA SAUCE ,(R)",1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,14,NUTELLA SAUCE . (R),1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,15,NUTELLA SPREAD CHIMNEY,3.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,16,NUTELLA SPREAD CONUT,2.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,17,NUTELLA SPREAD MINI,1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,18,PRESSED,1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,19,STRAWBERRIES (R),1.0,90054.05,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,20,"STRAWBERRY , (R)",1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,21,"STRAWBERRY,(R)",2.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0243,ORD-000139,139,22,WHIPPED CREAM,1.0,0.0,27.0,5870729.72,False,30-Jan-26,01-Jan-2026,30-Jan-2026,59/63,REP_S_00502.csv
Main Street Coffee,Person_0244,ORD-000140,140,1,CHIMNEY THE ONE,1.0,1251486.48,4.0,1251486.48,True,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0244,ORD-000140,140,2,"NUTELLA SAUCE,(R)",1.0,0.0,4.0,1251486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0244,ORD-000140,140,3,NUTELLA SPREAD CHIMNEY,1.0,0.0,4.0,1251486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0244,ORD-000140,140,4,"STRAWBERRY,(R)",1.0,0.0,4.0,1251486.48,False,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,1,DOUBLE ESPRESSO,1.0,328432.43,45.0,3943837.76,True,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,2,HOT,11.0,0.0,45.0,3943837.76,False,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,3,ICE CREAM BOWL,1.0,595945.95,45.0,3943837.76,True,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,4,NUTELLA SAUCE . (R),1.0,0.0,45.0,3943837.76,False,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,5,REGULAR,11.0,0.0,45.0,3943837.76,False,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,6,SINGLE ESPRESSO,10.0,2383783.8,45.0,3943837.76,True,30-Jan-26,01-Jan-2026,30-Jan-2026,60/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,7,"STRAWBERRY , (R)",2.0,0.0,45.0,3943837.76,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0245,ORD-000141,141,8,WATER,8.0,635675.6,45.0,3943837.76,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0246,ORD-000142,142,1,CHIMNEY BERRY MIX,1.0,1251486.48,5.0,1489864.86,True,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0246,ORD-000142,142,2,DELIVERY CHARGE,1.0,238378.38,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0246,ORD-000142,142,3,"NUTELLA SAUCE,(R)",2.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0246,ORD-000142,142,4,NUTELLA SPREAD CHIMNEY,1.0,0.0,5.0,1489864.86,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,1,BROWNIES . (R),1.0,0.0,23.0,6495810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,2,"CARAMEL SAUCE, (R)",2.0,0.0,23.0,6495810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,3,CHIMNEY BERRY MIX,1.0,1251486.48,23.0,6495810.81,True,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,4,CHIMNEY THE ONE,2.0,2502972.96,23.0,6495810.81,True,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,5,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,23.0,6495810.81,True,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,6,CLASSIC CHIMNEY,2.0,1191891.9,23.0,6495810.81,True,30-Jan-26,01-Jan-2026,30-Jan-2026,61/63,REP_S_00502.csv
Main Street Coffee,Person_0133,ORD-000143,143,7,DELIVERY CHARGE,1.0,238378.38,23.0,6495810.81,False,30-Jan-26,01-Jan-2026,30-Jan-2026,62/63,REP_S_00502.csv
