branch,customer_name,line_qty,item_description,line_amount,customer_total_qty,customer_total_amount,order_id,order_sequence,line_index_in_order,report_generated_date,from_date,to_date,page_marker,source_file
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CHIMNEY.,0.0,33.0,6764648.63,ORD-000132,132,20,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CONUT.,0.0,33.0,6764648.63,ORD-000132,132,21,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD CONUT.,0.0,33.0,6764648.63,ORD-000132,132,22,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,NUTELLA SPREAD MINI.,0.0,33.0,6764648.63,ORD-000132,132,23,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,REGULAR.,0.0,33.0,6764648.63,ORD-000132,132,24,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,REGULAR.,0.0,33.0,6764648.63,ORD-000132,132,25,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,REGULAR.,0.0,33.0,6764648.63,ORD-000132,132,26,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,SINGLE ESPRESSO,238378.38,33.0,6764648.63,ORD-000132,132,27,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,SINGLE ESPRESSO,238378.38,33.0,6764648.63,ORD-000132,132,28,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,SINGLE ESPRESSO,238378.38,33.0,6764648.63,ORD-000132,132,29,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,"STRAWBERRY,(R)",0.0,33.0,6764648.63,ORD-000132,132,30,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,"STRAWBERRY,(R)",0.0,33.0,6764648.63,ORD-000132,132,31,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,"WHIPPED CREAM ,",0.0,33.0,6764648.63,ORD-000132,132,32,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0236,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,33.0,6764648.63,ORD-000132,132,33,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,"CARAMEL SAUCE , (R)",0.0,9.0,2087135.14,ORD-000133,133,1,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,CONUT BOSTON CHEESECAKE,924378.38,9.0,2087135.14,ORD-000133,133,2,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,CONUT THE ONE,893918.92,9.0,2087135.14,ORD-000133,133,3,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,"CRUSHED LOTUS , (R)",0.0,9.0,2087135.14,ORD-000133,133,4,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,"DARK CHOCOLATE CHIPS, (P)",20720.72,9.0,2087135.14,ORD-000133,133,5,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,DELIVERY CHARGE,238378.38,9.0,2087135.14,ORD-000133,133,6,30-Jan-26,01-Jan-2026,30-Jan-2026,54/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,NO SPREAD..,0.0,9.0,2087135.14,ORD-000133,133,7,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,NUTELLA SPREAD CONUT.,0.0,9.0,2087135.14,ORD-000133,133,8,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0237,1.0,"STRAWBERRY , (R)",0.0,9.0,2087135.14,ORD-000133,133,9,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0238,1.0,TAKE AWAY,0.0,2.0,0.0,ORD-000134,134,1,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0238,1.0,TAKE AWAY,0.0,2.0,0.0,ORD-000134,134,2,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,ADD ICE CREAM,476756.75,34.0,9803972.96,ORD-000135,135,1,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,BROWNIES . (R),0.0,34.0,9803972.96,ORD-000135,135,2,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,BROWNIES . (R),0.0,34.0,9803972.96,ORD-000135,135,3,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,BROWNIES . (R),0.0,34.0,9803972.96,ORD-000135,135,4,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,BROWNIES . (R),0.0,34.0,9803972.96,ORD-000135,135,5,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,"CARAMEL SAUCE, (R)",0.0,34.0,9803972.96,ORD-000135,135,6,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"CARAMEL SAUCE, (R)",0.0,34.0,9803972.96,ORD-000135,135,7,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"CARAMEL SAUCE, (R)",0.0,34.0,9803972.96,ORD-000135,135,8,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"CARAMEL SAUCE, (R)",0.0,34.0,9803972.96,ORD-000135,135,9,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY BOSTON CHEESECAKE,1311081.08,34.0,9803972.96,ORD-000135,135,10,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48,34.0,9803972.96,ORD-000135,135,11,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48,34.0,9803972.96,ORD-000135,135,12,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48,34.0,9803972.96,ORD-000135,135,13,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY THE ONE,1251486.48,34.0,9803972.96,ORD-000135,135,14,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,CHIMNEY THE ONE,-1251486.48,34.0,9803972.96,ORD-000135,135,15,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,CHIMNEY TRIPLE CHOCOLATE,-1311081.08,34.0,9803972.96,ORD-000135,135,16,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08,34.0,9803972.96,ORD-000135,135,17,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08,34.0,9803972.96,ORD-000135,135,18,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CHIMNEY TRIPLE CHOCOLATE,1311081.08,34.0,9803972.96,ORD-000135,135,19,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CONUT PISTACHIO,1013108.11,34.0,9803972.96,ORD-000135,135,20,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,CRUSHED LOTUS .(R),0.0,34.0,9803972.96,ORD-000135,135,21,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,ICE CREAM BOWL,595945.95,34.0,9803972.96,ORD-000135,135,22,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,ICE CREAM BOWL,-595945.95,34.0,9803972.96,ORD-000135,135,23,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,ICE CREAM BOWL,595945.95,34.0,9803972.96,ORD-000135,135,24,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,ICE CREAM ON TOP,0.0,34.0,9803972.96,ORD-000135,135,25,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"NO SPREAD,,",0.0,34.0,9803972.96,ORD-000135,135,26,30-Jan-26,01-Jan-2026,30-Jan-2026,55/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NO SPREAD..,0.0,34.0,9803972.96,ORD-000135,135,27,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NUTELLA SAUCE . (R),0.0,34.0,9803972.96,ORD-000135,135,28,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,NUTELLA SAUCE . (R),0.0,34.0,9803972.96,ORD-000135,135,29,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NUTELLA SAUCE . (R),0.0,34.0,9803972.96,ORD-000135,135,30,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0,34.0,9803972.96,ORD-000135,135,31,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,"NUTELLA SAUCE,(R)",0.0,34.0,9803972.96,ORD-000135,135,32,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0,34.0,9803972.96,ORD-000135,135,33,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0,34.0,9803972.96,ORD-000135,135,34,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"NUTELLA SAUCE,(R)",0.0,34.0,9803972.96,ORD-000135,135,35,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,36,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,NUTELLA SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,37,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,38,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,39,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,NUTELLA SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,40,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,PISTACHIO TOPPING,0.0,34.0,9803972.96,ORD-000135,135,41,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"STRAWBERRY , (R)",0.0,34.0,9803972.96,ORD-000135,135,42,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0,34.0,9803972.96,ORD-000135,135,43,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,"STRAWBERRY,(R)",0.0,34.0,9803972.96,ORD-000135,135,44,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0,34.0,9803972.96,ORD-000135,135,45,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0,34.0,9803972.96,ORD-000135,135,46,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0,34.0,9803972.96,ORD-000135,135,47,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"STRAWBERRY,(R)",0.0,34.0,9803972.96,ORD-000135,135,48,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"WHIPPED CREAM ,",0.0,34.0,9803972.96,ORD-000135,135,49,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,"WHIPPED CREAM ,",0.0,34.0,9803972.96,ORD-000135,135,50,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,"WHIPPED CREAM ,",0.0,34.0,9803972.96,ORD-000135,135,51,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,WHIPPED CREAM . (P),30459.46,34.0,9803972.96,ORD-000135,135,52,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,WHIPPED CREAM . (P),30459.46,34.0,9803972.96,ORD-000135,135,53,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,WHIPPED CREAM . (P),-30459.46,34.0,9803972.96,ORD-000135,135,54,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,-1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,55,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,56,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,57,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0239,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.0,34.0,9803972.96,ORD-000135,135,58,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ADD ICE CREAM,476756.75,36.0,5601891.91,ORD-000136,136,1,30-Jan-26,01-Jan-2026,30-Jan-2026,56/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ADD ICE CREAM,476756.75,36.0,5601891.91,ORD-000136,136,2,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ADD ICE CREAM,476756.75,36.0,5601891.91,ORD-000136,136,3,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,"BROWNIES , (R)",0.0,36.0,5601891.91,ORD-000136,136,4,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,CRISPY CREPE . (R),0.0,36.0,5601891.91,ORD-000136,136,5,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95,36.0,5601891.91,ORD-000136,136,6,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95,36.0,5601891.91,ORD-000136,136,7,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95,36.0,5601891.91,ORD-000136,136,8,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95,36.0,5601891.91,ORD-000136,136,9,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95,36.0,5601891.91,ORD-000136,136,10,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM BOWL,595945.95,36.0,5601891.91,ORD-000136,136,11,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM ON TOP,0.0,36.0,5601891.91,ORD-000136,136,12,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM ON TOP,0.0,36.0,5601891.91,ORD-000136,136,13,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,ICE CREAM ON TOP,0.0,36.0,5601891.91,ORD-000136,136,14,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NO TOPPINGS.,0.0,36.0,5601891.91,ORD-000136,136,15,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA DIP (R),119189.19,36.0,5601891.91,ORD-000136,136,16,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA DIP (R),119189.19,36.0,5601891.91,ORD-000136,136,17,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA DIP (R),119189.19,36.0,5601891.91,ORD-000136,136,18,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,19,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,20,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,21,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,22,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,23,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,24,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,25,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,26,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,27,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,28,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,29,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,30,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,31,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,32,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,1.0,NUTELLA SAUCE . (R),0.0,36.0,5601891.91,ORD-000136,136,33,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0240,3.0,WATER,238378.38,36.0,5601891.91,ORD-000136,136,34,30-Jan-26,01-Jan-2026,30-Jan-2026,57/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,[NO DRESSING],0.0,14.0,2264594.58,ORD-000137,137,1,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,[NO DRESSING],0.0,14.0,2264594.58,ORD-000137,137,2,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,DOUBLE CHOCOLATE MILKSHAKE,774729.73,14.0,2264594.58,ORD-000137,137,3,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0,14.0,2264594.58,ORD-000137,137,4,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0,14.0,2264594.58,ORD-000137,137,5,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0,14.0,2264594.58,ORD-000137,137,6,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,FULL FAT MILK,0.0,14.0,2264594.58,ORD-000137,137,7,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,HOT CHOCOLATE,476756.75,14.0,2264594.58,ORD-000137,137,8,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,HOT CHOCOLATE,476756.75,14.0,2264594.58,ORD-000137,137,9,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,NO MARSHMALLLOWS,0.0,14.0,2264594.58,ORD-000137,137,10,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,NO MARSHMALLLOWS,0.0,14.0,2264594.58,ORD-000137,137,11,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,NO WHIPPED CREAM,0.0,14.0,2264594.58,ORD-000137,137,12,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,NO WHIPPED CREAM,0.0,14.0,2264594.58,ORD-000137,137,13,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0241,1.0,VANILLA MILKSHAKE,536351.34,14.0,2264594.58,ORD-000137,137,14,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,BROWNIES . (R),0.0,25.0,5572756.73,ORD-000138,138,1,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,BROWNIES . (R),0.0,25.0,5572756.73,ORD-000138,138,2,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,CAFFE AMERICANO,328432.43,25.0,5572756.73,ORD-000138,138,3,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,CHIMNEY THE ONE,1251486.48,25.0,5572756.73,ORD-000138,138,4,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,CHIMNEY THE ONE,1251486.48,25.0,5572756.73,ORD-000138,138,5,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,CHIMNEY THE ONE,1251486.48,25.0,5572756.73,ORD-000138,138,6,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,CONUT THE ONE,893918.92,25.0,5572756.73,ORD-000138,138,7,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
Main Street Coffee,Person_0242,1.0,DECAF,0.0,25.0,5572756.73,ORD-000138,138,8,30-Jan-26,01-Jan-2026,30-Jan-2026,58/63,REP_S_00502.csv
